Reporting Area,"Varicella (chickenpox), Cum 2017","Varicella (chickenpox), Cum 2016","Varicella (chickenpox), Cum 2014","Varicella (chickenpox), Cum 2013",Avg,n,%,CI,"Population estimates, July 1, 2018,  (V2018)","Population estimates base, April 1, 2010,  (V2018)","Population, percent change - April 1, 2010 (estimates base) to July 1, 2018,  (V2018)","Population, Census, April 1, 2010","Persons under 5 years, percent","Persons under 18 years, percent","Persons 65 years and over, percent","Female persons, percent","White alone, percent","Black or African American alone, percent","American Indian and Alaska Native alone, percent","Asian alone, percent","Native Hawaiian and Other Pacific Islander alone, percent","Two or More Races, percent","Hispanic or Latino, percent","White alone, not Hispanic or Latino, percent","Veterans, 2013-2017","Foreign born persons, percent, 2013-2017","Housing units,  July 1, 2018,  (V2018)","Owner-occupied housing unit rate, 2013-2017","Median value of owner-occupied housing units, 2013-2017","Median selected monthly owner costs -with a mortgage, 2013-2017","Median selected monthly owner costs -without a mortgage, 2013-2017","Median gross rent, 2013-2017","Building permits, 2018","Households, 2013-2017","Persons per household, 2013-2017","Living in same house 1 year ago, percent of persons age 1 year+, 2013-2017","Language other than English spoken at home, percent of persons age 5 years+, 2013-2017","Households with a computer, percent, 2013-2017","Households with a broadband Internet subscription, percent, 2013-2017","High school graduate or higher, percent of persons age 25 years+, 2013-2017","Bachelor's degree or higher, percent of persons age 25 years+, 2013-2017","With a disability, under age 65 years, percent, 2013-2017","Persons  without health insurance, under age 65 years, percent","In civilian labor force, total, percent of population age 16 years+, 2013-2017","In civilian labor force, female, percent of population age 16 years+, 2013-2017","Total accommodation and food services sales, 2012 ($1,000)","Total health care and social assistance receipts/revenue, 2012 ($1,000)","Total merchant wholesaler sales, 2012 ($1,000)","Total retail sales, 2012 ($1,000)","Total retail sales per capita, 2012","Mean travel time to work (minutes), workers age 16 years+, 2013-2017","Median household income (in 2017 dollars), 2013-2017","Per capita income in past 12 months (in 2017 dollars), 2013-2017","Persons in poverty, percent","Total employer establishments, 2016","Total employment, 2016","Total annual payroll, 2016 ($1,000)","Total employment, percent change, 2015-2016","Total nonemployer establishments, 2017","All firms, 2012","Men-owned firms, 2012","Women-owned firms, 2012","Minority-owned firms, 2012","Nonminority-owned firms, 2012","Veteran-owned firms, 2012","Nonveteran-owned firms, 2012","Population per square mile, 2010","Land area in square miles, 2010"
south carolina,75.0,185.0,143.0,168.0,142.75,-0.5321065948415655,0.411290322580645,(±4.8),-0.19802748869792064,-0.2268183574156895,0.7337278106508877,-0.22679155772803875,0.33333333333333326,0.30000000000000004,0.6947368421052631,0.9729729729729737,0.6217391304347826,0.7123655913978496,0.013245033112582783,0.027173913043478257,0.009803921568627453,0.026431718061674,0.08649789029535865,0.5876577840112203,-0.02860367765277041,0.1299212598425197,-0.15698919793239083,0.6302621719635886,-0.6595139283433519,-0.8230754186937402,-0.8894079278704029,-0.4984221581687817,0.2522740415992272,-0.20210160850783834,-0.196545234069425,0.47872340425531945,0.1060240963855422,0.35862068965517313,0.39901477832512366,0.3809523809523805,0.3198198198198199,0.5063291139240506,0.5654761904761904,0.3926380368098159,0.4093567251461989,-0.26481753017830234,-0.3873532301378882,-0.41627227908097136,-0.28932889523419136,-0.8698951771833007,0.020245568999380303,-0.959340543168785,-0.9156853093214152,0.6363636363636364,-0.28659020564583076,-0.29175600014455916,-0.3705551684658797,0.8333333333333335,-0.25158034723955014,-0.284513973402026,-0.27158224422289867,-0.26580809748952305,-0.25215434474486903,-0.29134624009235716,-0.048801072423530996,-0.30464584709653975,-0.1588672529322077,-0.47762996465714846
south dakota,21.0,32.0,23.0,43.0,29.75,-0.4583395068321063,0.3790322580645169,(±4.7),-0.77379963664435,-0.7889699686336371,0.6449704142011835,-0.7889622513531744,0.6969696969696968,0.5636363636363637,0.5789473684210529,0.43243243243243334,0.8521739130434784,0.04838709677419356,0.576158940397351,0.024456521739130425,0.009803921568627453,0.04845814977973568,0.05063291139240505,0.8359046283309959,-0.8820156647649545,0.06692913385826771,-0.8329582114295009,0.4652720745909245,-0.6118695842229772,-0.6682191986342151,-0.21836768049883207,-1.226957365348041,-0.6030650817112699,-0.8217114977545391,-0.9200246232820339,0.32978723404255383,0.09397590361445785,0.43448275862068986,0.5615763546798034,0.8476190476190473,0.355855855855856,0.22784810126582278,0.5,0.9079754601226999,0.8888888888888893,-0.7510823181577163,-0.75371217453448,-0.5946804602467687,-0.7783019030177581,1.2756269308606194,-1.9243946112042412,-0.39382264427175206,-0.4269157368647619,0.4545454545454545,-0.752439839788191,-0.7822986520078541,-0.7160034103810761,0.627450980392157,-0.6955434280047714,-0.719893720849643,-0.7282133803560765,-0.7058288197662937,-0.5170699822710835,-0.8553508424196656,-0.8127702880977397,-0.70883248461788,-0.7129023856557032,0.060905451231624136
tennessee,,,,,,-0.11409309612129659,0.637096774193548,(±4.1),0.03298379766935636,0.027016086772118367,0.5443786982248521,0.027027245436334748,0.39393939393939403,0.3363636363636362,0.5578947368421052,0.891891891891893,0.7666666666666666,0.4435483870967743,0.013245033112582783,0.029891304347826074,0.009803921568627453,0.03083700440528634,0.08227848101265822,0.7279102384291727,0.1756912622090313,0.13385826771653542,0.08021486759903587,0.08815185202482703,-0.623490155959654,-0.8406063115306676,-0.8125178995257438,-0.6441291996046336,0.29940680288242255,0.0712845210736575,-0.2568351831704771,0.4893617021276597,0.10843373493975905,0.28965517241379324,0.39901477832512366,0.3809523809523805,0.2792792792792793,0.5949367088607594,0.5238095238095237,0.45398773006134974,0.42105263157894735,-0.0962485875860102,0.0384137008237669,0.05406838613051571,0.08094694989383737,0.08680988322386592,0.1534401018900393,-0.9670641739675659,-0.769701202614135,0.6363636363636364,-0.11373726815408168,0.024586898416137492,-0.08191200129655989,0.8431372549019609,0.017579091920169664,-0.006747556101561268,0.01320015185465991,-0.006037416032215548,-0.17850008425335806,0.14903521735809544,0.1721860871367002,-0.021011638547124227,-0.1588672529322077,-0.3460963475174942
texas,953.0,1341.0,1557.0,1874.0,1431.25,3.2423094083090978,0.314516129032258,(±2.6),3.038234705202601,2.800001167997629,0.9822485207100592,2.800050856811492,0.7272727272727271,0.6636363636363638,0.1578947368421053,0.6486486486486491,0.7710144927536231,0.3279569892473119,0.046357615894039736,0.11956521739130434,0.009803921568627453,0.03083700440528634,0.79957805907173,0.2762973352033661,3.064827843525449,0.6023622047244094,2.9338444467161584,-0.9253587461215539,-0.6258142703069893,0.0008765446418462357,-0.04361761607915217,0.10522129920831888,4.662661931684487,2.855445544719018,1.6121532389620945,0.3404255319148941,0.7903614457831325,0.5931034482758619,0.6157635467980298,0.02857142857142847,0.39639639639639634,0.189873417721519,1.0,0.6564417177914117,0.5087719298245617,2.4910723518655478,2.286367234314735,4.171651447124379,3.0000258405980205,-0.17961431081357287,0.4997458874057529,-0.08434839651238416,-0.37517453448749805,0.603305785123967,2.4962344702134924,2.854481284378664,2.511335766822134,0.6960784313725491,2.9413458741348646,2.7390321630299463,2.722395182150841,2.7243421529854546,3.0526257167314026,2.3566372368119795,3.163640692380978,2.6878498743347996,-0.38171937335730083,2.243527623637958
utah,146.0,229.0,195.0,227.0,199.25,-0.39686693349089025,0.13709677419354893,(±4.7),-0.4615331921972582,-0.5013891672576986,1.0,-0.5013699933529322,1.0,1.0000000000000002,0.0,0.45945945945946143,0.9434782608695653,0.02150537634408602,0.07947019867549669,0.05163043478260869,0.10784313725490198,0.05726872246696036,0.2637130801687763,0.788218793828892,-0.7023832772972092,0.26377952755905515,-0.582652120171867,0.8659623110673983,0.38285135643655194,-0.08385610406996939,-0.5678678093381919,0.08440600757462575,-0.025506613930092657,-0.5794626207835885,3.420851711993617,0.2340425531914896,0.29638554216867474,1.0,0.9556650246305423,0.8857142857142852,0.5675675675675675,0.03797468354430378,0.43452380952380953,0.8773006134969328,0.6257309941520468,-0.571396198966536,-0.5717295756388682,-0.519957255177602,-0.5108395545862976,-0.35571666634210725,-0.699004908610178,0.7910669627905254,-0.8551665815408654,0.11570247933884292,-0.4539269979544661,-0.4640442003610166,-0.4632279287323188,0.7941176470588236,-0.4303552396939278,-0.4613142202017061,-0.4721309365820367,-0.4920036686253254,-0.4490366255278225,-0.45170040766966857,-0.6158760053083834,-0.44680842024274764,-0.6243031919450325,0.13575396733269154
vermont,58.0,50.0,117.0,100.0,81.25,-0.37227790415440387,0.2741935483870961,(±4.3),-0.8088697480267505,-0.8167670383992367,0.15384615384615385,-0.8167580448220877,0.0,0.0,0.8736842105263158,0.7297297297297298,0.9942028985507247,0.02150537634408602,0.006622516556291393,0.032608695652173905,0.0,0.03083700440528634,0.006329113924050632,0.9915848527349229,-0.9380189969816299,0.11417322834645668,-0.854220452861571,1.0780924362608284,0.1771672366973736,0.23169996699472328,1.17264283228182,0.06879453884935592,-0.6838520916871631,-0.8544436345823275,-1.5229241142925414,0.6489361702127674,0.0746987951807229,0.5931034482758619,0.7044334975369457,0.9333333333333327,0.761261261261261,0.4810126582278481,0.10119047619047622,0.7546012269938651,0.8187134502923978,-0.7701521768696199,-0.7921170378391034,-0.6938747794906307,-0.820884521268073,0.9314956802289276,-0.37933802967259667,-0.004255403160643466,0.3020808466291878,0.28099173553719015,-0.7851897465310056,-0.8166896368377528,-0.7371247001642868,0.3725490196078432,-0.7036636770903416,-0.728234602775837,-0.7314891355006817,-0.7070699309828807,-0.5229185342950219,-0.8657828101831253,-0.8198895198005667,-0.7137833520998228,-0.49159784940022866,-0.7229890934541664
virginia,34.0,284.0,240.0,374.0,233.0,0.9186461360111324,0.9677419354838719,(±2),0.2724622489627918,0.27109543419351273,0.5325443786982249,0.2711369399888454,0.39393939393939403,0.3181818181818181,0.4526315789473685,0.7837837837837842,0.636231884057971,0.5188172043010754,0.013245033112582783,0.16576086956521735,0.009803921568627453,0.07929515418502203,0.16666666666666666,0.5568022440392707,0.8609434295381841,0.41338582677165353,0.2725688926096898,0.06458183811444741,0.586211361828395,0.7137995200102261,-0.23933768822919366,1.218839401610901,0.15391732810100134,0.2971659139333363,0.28577435873898094,0.3936170212765955,0.3204819277108434,0.6620689655172409,0.7733990147783252,0.6190476190476195,0.7972972972972974,0.17721518987341778,0.41666666666666663,0.6687116564417184,0.6783625730994154,0.23019644071720072,0.15494474297104574,-0.12430383607381784,0.2835997969393635,-0.29466112187519417,1.05916292554652,1.1551356419494945,1.3071075053054158,0.25619834710743794,0.26378347403692715,0.26346676209282105,0.2660338417626277,0.6764705882352942,0.16252896831034594,0.1494292634896855,0.1580495929745171,0.1591565215040615,0.08868199272346104,0.1939342726183269,0.5030266775773378,0.11384405471446578,0.02955111971886925,-0.3666348353306209
washington,,,,,,-0.11409309612129659,0.3225806451612909,(±4.8),0.13788897295634026,0.08280876205158764,0.863905325443787,0.08284849847529277,0.4242424242424241,0.3272727272727274,0.4526315789473685,0.5675675675675684,0.7724637681159421,0.09946236559139786,0.10596026490066225,0.2309782608695652,0.07843137254901962,0.15418502202643172,0.23628691983122363,0.6479663394109397,0.4519429234500492,0.4803149606299213,0.13506325754852141,-0.7603686487488864,0.946449085665374,0.816063061558969,0.36180253337450524,0.9794635478234301,0.5957939705948825,0.15562084974417584,-0.1362552849683756,0.1914893617021285,0.4,0.8551724137931043,0.9852216748768474,0.7904761904761903,0.6576576576576576,0.31645569620253167,0.25595238095238093,0.6073619631901841,0.5438596491228069,0.01457774455876492,0.07308416700768831,-0.14775265281849384,0.38207059229683615,1.6253086855347578,0.7661349531870708,0.8808938470119624,0.9839559779581294,0.22314049586776863,0.18507549202115572,0.05807879613147427,0.1826424971329843,0.8235294117647061,-0.0537537413488086,-0.02032372094261076,-0.09979342651748564,-0.03866032955148674,-0.2201028066354319,0.12857884599854705,-0.022729553599009335,-0.03464443732321144,-0.3627614672794717,-0.04921966953565153
west virginia,,5.0,158.0,116.0,93.0,0.2055642852530267,0.57258064516129,(±3.6),-0.6472420219967393,-0.6357459486408849,0.0,-0.6357314477689072,0.18181818181818166,0.15454545454545454,0.926315789473684,0.7027027027027035,0.9840579710144928,0.08064516129032259,0.0,0.0,0.0,0.02202643171806167,0.0,0.9859747545582047,-0.6651106112085879,0.0,-0.6583119284060033,1.5966327422892101,-1.0894750826003914,-1.4220475906220922,-1.2458980592865498,-1.3050147089743902,-0.6612384541392805,-0.6606403263619303,-0.9200246232820339,0.8191489361702136,0.0,0.05517241379310356,0.29556650246305427,0.32380952380952355,0.0,0.9999999999999999,0.27976190476190477,0.0,0.0,-0.617800074444146,-0.6212749994582619,-0.6381326269776347,-0.6806651719182057,-0.9188405310121484,0.3931902610932251,-1.458731466048859,-1.3478629416779362,0.8429752066115704,-0.6944321040885818,-0.7097379889127594,-0.6690670254799083,0.3921568627450981,-0.6618181999477659,-0.6695459260113942,-0.6691641843957447,-0.6433948217463139,-0.5114591218291139,-0.7700498954172476,-0.7292017590084248,-0.6597997891325186,-0.4560034134989986,-0.5485218310894118
wisconsin,278.0,390.0,411.0,399.0,369.5,-0.7779968882064295,0.1532258064516121,(±5.3),-0.09807446482910359,-0.07018736958226618,0.2781065088757397,-0.07019644814852125,0.33333333333333326,0.3181818181818181,0.6210526315789473,0.6216216216216228,0.8913043478260869,0.16397849462365593,0.059602649006622516,0.05978260869565216,0.009803921568627453,0.03083700440528634,0.10970464135021096,0.8316970546984572,-0.07740995048029277,0.1299212598425197,-0.01887331514473924,0.25314194939749446,-0.41896809339414326,-0.2474777705479582,0.3687925359512924,-0.6181100850625172,-0.20655582359164168,-0.01707117469469128,-0.9803145723830833,0.5425531914893629,0.1493975903614458,0.5241379310344829,0.6798029556650245,0.8761904761904757,0.40990990990990994,0.22784810126582278,0.1964285714285714,0.8159509202453985,0.8304093567251463,-0.2315721881627967,0.0011186079563467114,-0.19213460134270285,-0.06739153510647647,-0.18466022357943346,-0.5924492822976513,-0.11524291970750739,-0.012062167804199907,0.28099173553719015,-0.08135196802251764,-6.433708516979486e-05,-0.07611277159080748,0.5882352941176472,-0.25287291377026017,-0.18532025931202,-0.1751186741719188,-0.25765745563108466,-0.3951911127899714,-0.001961723582042692,-0.2070342413607506,-0.18928824634050606,-0.34805941766809406,-0.19397845264054214
wyoming,11.0,14.0,5.0,9.0,9.75,-0.1755656694625126,0.3225806451612909,(±4),-0.815524047339673,-0.8259077953502378,0.2958579881656805,-0.8259203504558554,0.4545454545454546,0.4363636363636363,0.5684210526315789,0.29729729729729826,0.9710144927536231,0.01881720430107527,0.1589403973509934,0.008152173913043476,0.009803921568627453,0.03964757709251102,0.1772151898734177,0.8695652173913044,-0.9202760537304217,0.07874015748031496,-0.8748136741505934,0.7716822554258764,-0.005275739568451241,-0.2766959252761705,-0.5958278196453407,-0.540052741436168,-0.6913619490140932,-0.8658897501236786,-0.6185748777767789,0.1914893617021285,0.11566265060240966,0.7448275862068963,0.7339901477832518,0.9809523809523801,0.3063063063063063,0.31645569620253167,0.5535714285714285,0.8282208588957061,0.7602339181286548,-0.7651865576568961,-0.817662496150868,-0.6999296476145179,-0.8262674851033174,1.193883144053678,-1.6580055454229232,0.326908492732287,0.1396966266683999,0.28925619834710736,-0.7864129429042334,-0.83628359758944,-0.7467222580419558,0.0,-0.719561153986746,-0.7486041704468774,-0.7635361790800036,-0.7236438522456962,-0.5171503287213265,-0.9079182454043349,-0.8541665836122704,-0.734194164833787,-0.7318602917335322,0.31142153781254456
