,state,n_outbreaks,perc_vacc,white_alone,black_alone,AI_AN_alone,asian_alone,PI_alone,other_race_alone,mult_races,total_households,1_person_household,2_person_household,3_person_household,4_person_household,5_person_household,6_person_household,7_more_person_household,total_avg_size,owner_avg_size,renter_avg_size,avg_age,avg_age_male,avg_age_female
406,Alabama_2013,190,92.2,3275394.0,1251311.0,28218.0,53595.0,3057.0,96910.0,71251.0,1883791.0,516696.0,632291.0,322941.0,245326.0,106771.0,37510.0,22256.0,2.48,2.52,2.37,37.9,36.4,39.1
407,Mississippi_2013,11,92.9,1754684.0,1098385.0,15030.0,25742.0,1187.0,38162.0,34107.0,1115768.0,293807.0,356795.0,194682.0,150650.0,72933.0,27883.0,19018.0,2.58,2.6,2.53,36.0,34.5,37.5
408,Arkansas_2013,236,87.2,2245229.0,449895.0,22248.0,36102.0,5863.0,99571.0,57010.0,1147084.0,310792.0,402111.0,186450.0,142819.0,65311.0,24496.0,15105.0,2.47,2.51,2.4,37.4,36.1,38.7
409,Louisiana_2013,69,92.0,2836192.0,1452396.0,30579.0,70132.0,1963.0,69227.0,72883.0,1728360.0,464334.0,553276.0,301380.0,231047.0,110627.0,41476.0,26220.0,2.55,2.61,2.43,35.8,34.5,37.2
410,Texas_2013,2410,93.6,17701552.0,2979598.0,170972.0,964596.0,21656.0,2628186.0,679001.0,8922933.0,2163266.0,2703417.0,1482329.0,1312995.0,716376.0,310605.0,233945.0,2.75,2.87,2.54,33.6,32.6,34.6
411,Montana_2013,132,87.1,884961.0,4027.0,62555.0,6253.0,668.0,5975.0,24976.0,409607.0,121775.0,153975.0,57046.0,44407.0,20466.0,7563.0,4375.0,2.35,2.42,2.18,39.8,38.8,41.0
412,Wyoming_2013,19,90.8,511279.0,4748.0,13336.0,4426.0,427.0,17049.0,12361.0,226879.0,63480.0,83568.0,33043.0,26654.0,12444.0,4825.0,2865.0,2.42,2.5,2.26,36.8,36.0,37.7
413,Colorado_2013,483,84.8,4089202.0,201737.0,56010.0,139028.0,6623.0,364140.0,172456.0,1972868.0,550794.0,673027.0,301196.0,256692.0,115994.0,45650.0,29515.0,2.49,2.57,2.34,36.1,35.1,37.1
414,New Mexico_2013,99,86.9,1407876.0,42550.0,193222.0,28208.0,1810.0,308503.0,77010.0,791395.0,221347.0,260244.0,121352.0,98041.0,52997.0,21845.0,15569.0,2.55,2.6,2.43,36.7,35.3,38.0
415,Arizona_2013,535,89.6,4667121.0,259008.0,296529.0,176695.0,12648.0,761716.0,218300.0,2380990.0,621008.0,814955.0,344326.0,296655.0,164944.0,77095.0,62007.0,2.63,2.63,2.62,35.9,34.8,37.2
416,Utah_2013,310,93.6,2379560.0,29287.0,32927.0,55285.0,24554.0,166754.0,75518.0,877692.0,164018.0,256969.0,140050.0,132454.0,90201.0,54189.0,39811.0,3.1,3.21,2.82,29.2,28.7,29.7
417,California_2013,24,90.4,21453934.0,2299072.0,362801.0,4861007.0,144386.0,6317372.0,1815384.0,12577498.0,2929442.0,3653802.0,2043812.0,1883451.0,1040408.0,507471.0,519112.0,2.9,2.95,2.83,35.2,34.0,36.3
418,Alaska_2013,58,89.6,473576.0,23263.0,104871.0,38135.0,7409.0,11102.0,51875.0,258058.0,66073.0,83852.0,41891.0,34124.0,18122.0,7546.0,6450.0,2.65,2.76,2.47,33.8,33.6,34.1
419,Hawaii_2013,45,91.4,336599.0,21424.0,4164.0,525078.0,135422.0,16985.0,320629.0,455338.0,106175.0,139162.0,76348.0,60942.0,33338.0,17541.0,21832.0,2.89,3.02,2.72,38.6,37.2,39.9
420,Maine_2014,140,94.5,1264971.0,15707.0,8568.0,13571.0,342.0,4261.0,20941.0,557219.0,159533.0,213695.0,84340.0,64010.0,23840.0,7854.0,3947.0,2.32,2.43,2.04,42.7,41.5,43.8
421,New Hampshire_2014,104,94.5,1236050.0,15035.0,3150.0,28407.0,384.0,12062.0,21382.0,518973.0,133057.0,188923.0,85046.0,70835.0,27365.0,9286.0,4461.0,2.46,2.59,2.14,41.1,40.2,42.0
422,Vermont_2014,100,87.0,596292.0,6277.0,2207.0,7947.0,160.0,2105.0,10753.0,256442.0,72233.0,96889.0,39695.0,31210.0,11107.0,3480.0,1828.0,2.34,2.45,2.08,41.5,40.4,42.7
423,Massachusetts_2014,510,93.6,5265236.0,434398.0,18850.0,349768.0,2223.0,305151.0,172003.0,2547075.0,732263.0,813166.0,417216.0,353676.0,150842.0,51409.0,28503.0,2.48,2.66,2.18,39.1,37.7,40.3
424,Rhode Island_2014,39,93.9,856869.0,60189.0,6058.0,30457.0,554.0,63653.0,34787.0,413600.0,122488.0,133513.0,67339.0,54010.0,23314.0,8232.0,4704.0,2.44,2.59,2.21,39.4,37.8,40.8
425,Connecticut_2014,223,93.1,2772410.0,362296.0,11256.0,135565.0,1428.0,198466.0,92676.0,1371087.0,373648.0,443095.0,226658.0,197116.0,84916.0,29348.0,16306.0,2.52,2.64,2.27,40.0,38.5,41.3
426,New Jersey_2014,419,92.1,6029248.0,1204826.0,29026.0,725726.0,3043.0,559722.0,240303.0,3214360.0,811221.0,957682.0,558029.0,506107.0,231727.0,87444.0,62150.0,2.68,2.79,2.47,39.0,37.4,40.3
427,Pennsylvania_2014,785,92.8,10406288.0,1377689.0,26843.0,349088.0,3653.0,300983.0,237835.0,5018904.0,1433415.0,1705503.0,804124.0,637442.0,276410.0,99988.0,62022.0,2.45,2.57,2.16,40.1,38.7,41.5
428,Ohio_2014,661,92.9,9539437.0,1407681.0,25292.0,192233.0,4066.0,130030.0,237765.0,4603435.0,1328550.0,1568090.0,720134.0,575012.0,262007.0,95599.0,54043.0,2.44,2.54,2.24,38.8,37.4,40.0
429,Indiana_2014,321,89.7,5467906.0,591397.0,18462.0,102474.0,2348.0,173314.0,127901.0,2502154.0,671920.0,854193.0,398466.0,326993.0,155435.0,59151.0,35996.0,2.52,2.6,2.33,37.0,35.7,38.2
430,Illinois_2014,731,92.8,9177877.0,1866414.0,43963.0,586934.0,4050.0,861412.0,289982.0,4836972.0,1346312.0,1509908.0,756467.0,659731.0,330647.0,134192.0,99715.0,2.59,2.69,2.38,36.6,35.2,37.9
431,Michigan_2014,722,85.3,7803120.0,1400362.0,62007.0,238199.0,2604.0,147029.0,230319.0,3872508.0,1079678.0,1307449.0,603482.0,504315.0,234074.0,88972.0,54538.0,2.49,2.57,2.29,38.9,37.6,40.0
432,Wisconsin_2014,399,91.7,4902067.0,359148.0,54526.0,129234.0,1827.0,135867.0,104317.0,2279768.0,642507.0,817250.0,339536.0,284532.0,124387.0,44504.0,27052.0,2.43,2.56,2.16,38.5,37.3,39.6
433,Minnesota_2014,478,91.2,4524062.0,274412.0,60916.0,214234.0,2156.0,103000.0,125145.0,2087227.0,584008.0,724386.0,307794.0,274621.0,123002.0,44258.0,29158.0,2.48,2.59,2.16,37.4,36.3,38.4
434,Missouri_2014,230,89.8,4958770.0,693391.0,27376.0,98083.0,6261.0,80457.0,124589.0,2375611.0,672276.0,822516.0,370462.0,296548.0,134977.0,49861.0,28971.0,2.45,2.54,2.25,37.9,36.5,39.2
435,North Dakota_2014,36,92.2,605449.0,7960.0,36591.0,6909.0,320.0,3509.0,11853.0,281192.0,88563.0,102531.0,38513.0,30558.0,13982.0,4700.0,2345.0,2.3,2.48,1.96,37.0,35.5,38.7
436,South Dakota_2014,43,92.6,699392.0,10207.0,71817.0,7610.0,394.0,7477.0,17283.0,322282.0,94638.0,115675.0,44573.0,37271.0,18648.0,7013.0,4464.0,2.42,2.53,2.18,36.9,35.6,38.2
437,Nebraska_2014,16,95.1,1572838.0,82885.0,18427.0,32293.0,1279.0,79109.0,39510.0,721130.0,206807.0,251160.0,103607.0,87977.0,44352.0,17207.0,10020.0,2.46,2.58,2.21,36.2,35.0,37.5
438,Kansas_2014,434,95.0,2391044.0,167864.0,28150.0,67762.0,2238.0,110127.0,85933.0,1112096.0,309338.0,382396.0,166121.0,140905.0,70093.0,27289.0,15954.0,2.49,2.6,2.27,36.0,34.7,37.4
439,Delaware_2014,23,90.2,618617.0,191814.0,4181.0,28549.0,400.0,30519.0,23854.0,342297.0,87496.0,117500.0,56966.0,45778.0,20945.0,8164.0,5448.0,2.55,2.58,2.48,38.8,37.4,40.1
440,Virginia_2014,374,92.2,5486852.0,1551399.0,29225.0,439890.0,5980.0,254278.0,233400.0,3056058.0,795117.0,1024641.0,520503.0,420101.0,182216.0,69216.0,44264.0,2.54,2.6,2.41,37.5,36.1,38.7
441,West Virginia_2014,116,87.1,1739988.0,63124.0,3787.0,12406.0,428.0,6119.0,27142.0,763831.0,217308.0,278337.0,124879.0,89437.0,35982.0,11812.0,6076.0,2.36,2.43,2.18,41.3,40.1,42.6
442,South Carolina_2014,168,91.5,3060000.0,1290684.0,19524.0,59051.0,2706.0,113464.0,79935.0,1801181.0,477894.0,623419.0,304098.0,231903.0,103014.0,37833.0,23020.0,2.49,2.51,2.45,37.9,36.4,39.2
443,Georgia_2014,54,94.5,5787440.0,2950435.0,32151.0,314467.0,6799.0,388872.0,207489.0,3585584.0,909474.0,1130138.0,620894.0,515518.0,244075.0,98120.0,67365.0,2.63,2.67,2.56,35.3,34.1,36.5
444,Florida_2014,659,92.4,14109162.0,2999862.0,71458.0,454821.0,12286.0,681144.0,472577.0,7420802.0,2021781.0,2643162.0,1152686.0,900377.0,419230.0,168395.0,115171.0,2.48,2.47,2.49,40.7,39.4,42.1
445,Alabama_2014,160,92.1,3275394.0,1251311.0,28218.0,53595.0,3057.0,96910.0,71251.0,1883791.0,516696.0,632291.0,322941.0,245326.0,106771.0,37510.0,22256.0,2.48,2.52,2.37,37.9,36.4,39.1
446,Mississippi_2014,5,92.0,1754684.0,1098385.0,15030.0,25742.0,1187.0,38162.0,34107.0,1115768.0,293807.0,356795.0,194682.0,150650.0,72933.0,27883.0,19018.0,2.58,2.6,2.53,36.0,34.5,37.5
447,Arkansas_2014,249,91.1,2245229.0,449895.0,22248.0,36102.0,5863.0,99571.0,57010.0,1147084.0,310792.0,402111.0,186450.0,142819.0,65311.0,24496.0,15105.0,2.47,2.51,2.4,37.4,36.1,38.7
448,Louisiana_2014,62,91.4,2836192.0,1452396.0,30579.0,70132.0,1963.0,69227.0,72883.0,1728360.0,464334.0,553276.0,301380.0,231047.0,110627.0,41476.0,26220.0,2.55,2.61,2.43,35.8,34.5,37.2
449,Texas_2014,1874,89.9,17701552.0,2979598.0,170972.0,964596.0,21656.0,2628186.0,679001.0,8922933.0,2163266.0,2703417.0,1482329.0,1312995.0,716376.0,310605.0,233945.0,2.75,2.87,2.54,33.6,32.6,34.6
450,Montana_2014,84,90.9,884961.0,4027.0,62555.0,6253.0,668.0,5975.0,24976.0,409607.0,121775.0,153975.0,57046.0,44407.0,20466.0,7563.0,4375.0,2.35,2.42,2.18,39.8,38.8,41.0
451,Wyoming_2014,9,86.4,511279.0,4748.0,13336.0,4426.0,427.0,17049.0,12361.0,226879.0,63480.0,83568.0,33043.0,26654.0,12444.0,4825.0,2865.0,2.42,2.5,2.26,36.8,36.0,37.7
452,Colorado_2014,353,87.9,4089202.0,201737.0,56010.0,139028.0,6623.0,364140.0,172456.0,1972868.0,550794.0,673027.0,301196.0,256692.0,115994.0,45650.0,29515.0,2.49,2.57,2.34,36.1,35.1,37.1
453,New Mexico_2014,66,92.4,1407876.0,42550.0,193222.0,28208.0,1810.0,308503.0,77010.0,791395.0,221347.0,260244.0,121352.0,98041.0,52997.0,21845.0,15569.0,2.55,2.6,2.43,36.7,35.3,38.0
454,Arizona_2014,354,84.6,4667121.0,259008.0,296529.0,176695.0,12648.0,761716.0,218300.0,2380990.0,621008.0,814955.0,344326.0,296655.0,164944.0,77095.0,62007.0,2.63,2.63,2.62,35.9,34.8,37.2
455,Utah_2014,227,86.3,2379560.0,29287.0,32927.0,55285.0,24554.0,166754.0,75518.0,877692.0,164018.0,256969.0,140050.0,132454.0,90201.0,54189.0,39811.0,3.1,3.21,2.82,29.2,28.7,29.7
456,California_2014,30,90.3,21453934.0,2299072.0,362801.0,4861007.0,144386.0,6317372.0,1815384.0,12577498.0,2929442.0,3653802.0,2043812.0,1883451.0,1040408.0,507471.0,519112.0,2.9,2.95,2.83,35.2,34.0,36.3
457,Alaska_2014,61,88.4,473576.0,23263.0,104871.0,38135.0,7409.0,11102.0,51875.0,258058.0,66073.0,83852.0,41891.0,34124.0,18122.0,7546.0,6450.0,2.65,2.76,2.47,33.8,33.6,34.1
458,Hawaii_2014,30,90.0,336599.0,21424.0,4164.0,525078.0,135422.0,16985.0,320629.0,455338.0,106175.0,139162.0,76348.0,60942.0,33338.0,17541.0,21832.0,2.89,3.02,2.72,38.6,37.2,39.9
459,Maine_2015,207,93.8,1264971.0,15707.0,8568.0,13571.0,342.0,4261.0,20941.0,557219.0,159533.0,213695.0,84340.0,64010.0,23840.0,7854.0,3947.0,2.32,2.43,2.04,42.7,41.5,43.8
460,New Hampshire_2015,112,89.6,1236050.0,15035.0,3150.0,28407.0,384.0,12062.0,21382.0,518973.0,133057.0,188923.0,85046.0,70835.0,27365.0,9286.0,4461.0,2.46,2.59,2.14,41.1,40.2,42.0
461,Vermont_2015,118,91.5,596292.0,6277.0,2207.0,7947.0,160.0,2105.0,10753.0,256442.0,72233.0,96889.0,39695.0,31210.0,11107.0,3480.0,1828.0,2.34,2.45,2.08,41.5,40.4,42.7
462,Massachusetts_2015,470,92.0,5265236.0,434398.0,18850.0,349768.0,2223.0,305151.0,172003.0,2547075.0,732263.0,813166.0,417216.0,353676.0,150842.0,51409.0,28503.0,2.48,2.66,2.18,39.1,37.7,40.3
463,Rhode Island_2015,54,95.1,856869.0,60189.0,6058.0,30457.0,554.0,63653.0,34787.0,413600.0,122488.0,133513.0,67339.0,54010.0,23314.0,8232.0,4704.0,2.44,2.59,2.21,39.4,37.8,40.8
464,Connecticut_2015,186,96.8,2772410.0,362296.0,11256.0,135565.0,1428.0,198466.0,92676.0,1371087.0,373648.0,443095.0,226658.0,197116.0,84916.0,29348.0,16306.0,2.52,2.64,2.27,40.0,38.5,41.3
465,New Jersey_2015,317,93.0,6029248.0,1204826.0,29026.0,725726.0,3043.0,559722.0,240303.0,3214360.0,811221.0,957682.0,558029.0,506107.0,231727.0,87444.0,62150.0,2.68,2.79,2.47,39.0,37.4,40.3
466,Pennsylvania_2015,834,90.4,10406288.0,1377689.0,26843.0,349088.0,3653.0,300983.0,237835.0,5018904.0,1433415.0,1705503.0,804124.0,637442.0,276410.0,99988.0,62022.0,2.45,2.57,2.16,40.1,38.7,41.5
467,Ohio_2015,535,86.2,9539437.0,1407681.0,25292.0,192233.0,4066.0,130030.0,237765.0,4603435.0,1328550.0,1568090.0,720134.0,575012.0,262007.0,95599.0,54043.0,2.44,2.54,2.24,38.8,37.4,40.0
468,Indiana_2015,220,94.1,5467906.0,591397.0,18462.0,102474.0,2348.0,173314.0,127901.0,2502154.0,671920.0,854193.0,398466.0,326993.0,155435.0,59151.0,35996.0,2.52,2.6,2.33,37.0,35.7,38.2
469,Illinois_2015,596,91.7,9177877.0,1866414.0,43963.0,586934.0,4050.0,861412.0,289982.0,4836972.0,1346312.0,1509908.0,756467.0,659731.0,330647.0,134192.0,99715.0,2.59,2.69,2.38,36.6,35.2,37.9
470,Michigan_2015,728,89.5,7803120.0,1400362.0,62007.0,238199.0,2604.0,147029.0,230319.0,3872508.0,1079678.0,1307449.0,603482.0,504315.0,234074.0,88972.0,54538.0,2.49,2.57,2.29,38.9,37.6,40.0
471,Wisconsin_2015,419,90.3,4902067.0,359148.0,54526.0,129234.0,1827.0,135867.0,104317.0,2279768.0,642507.0,817250.0,339536.0,284532.0,124387.0,44504.0,27052.0,2.43,2.56,2.16,38.5,37.3,39.6
472,Minnesota_2015,297,93.4,4524062.0,274412.0,60916.0,214234.0,2156.0,103000.0,125145.0,2087227.0,584008.0,724386.0,307794.0,274621.0,123002.0,44258.0,29158.0,2.48,2.59,2.16,37.4,36.3,38.4
473,Missouri_2015,201,92.4,4958770.0,693391.0,27376.0,98083.0,6261.0,80457.0,124589.0,2375611.0,672276.0,822516.0,370462.0,296548.0,134977.0,49861.0,28971.0,2.45,2.54,2.25,37.9,36.5,39.2
474,North Dakota_2015,21,95.3,605449.0,7960.0,36591.0,6909.0,320.0,3509.0,11853.0,281192.0,88563.0,102531.0,38513.0,30558.0,13982.0,4700.0,2345.0,2.3,2.48,1.96,37.0,35.5,38.7
475,South Dakota_2015,23,90.3,699392.0,10207.0,71817.0,7610.0,394.0,7477.0,17283.0,322282.0,94638.0,115675.0,44573.0,37271.0,18648.0,7013.0,4464.0,2.42,2.53,2.18,36.9,35.6,38.2
476,Nebraska_2015,19,94.4,1572838.0,82885.0,18427.0,32293.0,1279.0,79109.0,39510.0,721130.0,206807.0,251160.0,103607.0,87977.0,44352.0,17207.0,10020.0,2.46,2.58,2.21,36.2,35.0,37.5
477,Kansas_2015,294,92.8,2391044.0,167864.0,28150.0,67762.0,2238.0,110127.0,85933.0,1112096.0,309338.0,382396.0,166121.0,140905.0,70093.0,27289.0,15954.0,2.49,2.6,2.27,36.0,34.7,37.4
478,Delaware_2015,15,95.8,618617.0,191814.0,4181.0,28549.0,400.0,30519.0,23854.0,342297.0,87496.0,117500.0,56966.0,45778.0,20945.0,8164.0,5448.0,2.55,2.58,2.48,38.8,37.4,40.1
479,Virginia_2015,324,84.2,5486852.0,1551399.0,29225.0,439890.0,5980.0,254278.0,233400.0,3056058.0,795117.0,1024641.0,520503.0,420101.0,182216.0,69216.0,44264.0,2.54,2.6,2.41,37.5,36.1,38.7
480,West Virginia_2015,158,85.9,1739988.0,63124.0,3787.0,12406.0,428.0,6119.0,27142.0,763831.0,217308.0,278337.0,124879.0,89437.0,35982.0,11812.0,6076.0,2.36,2.43,2.18,41.3,40.1,42.6
481,South Carolina_2015,151,91.0,3060000.0,1290684.0,19524.0,59051.0,2706.0,113464.0,79935.0,1801181.0,477894.0,623419.0,304098.0,231903.0,103014.0,37833.0,23020.0,2.49,2.51,2.45,37.9,36.4,39.2
482,Georgia_2015,64,89.5,5787440.0,2950435.0,32151.0,314467.0,6799.0,388872.0,207489.0,3585584.0,909474.0,1130138.0,620894.0,515518.0,244075.0,98120.0,67365.0,2.63,2.67,2.56,35.3,34.1,36.5
483,Florida_2015,570,93.0,14109162.0,2999862.0,71458.0,454821.0,12286.0,681144.0,472577.0,7420802.0,2021781.0,2643162.0,1152686.0,900377.0,419230.0,168395.0,115171.0,2.48,2.47,2.49,40.7,39.4,42.1
484,Alabama_2015,107,92.9,3275394.0,1251311.0,28218.0,53595.0,3057.0,96910.0,71251.0,1883791.0,516696.0,632291.0,322941.0,245326.0,106771.0,37510.0,22256.0,2.48,2.52,2.37,37.9,36.4,39.1
485,Mississippi_2015,4,89.2,1754684.0,1098385.0,15030.0,25742.0,1187.0,38162.0,34107.0,1115768.0,293807.0,356795.0,194682.0,150650.0,72933.0,27883.0,19018.0,2.58,2.6,2.53,36.0,34.5,37.5
486,Arkansas_2015,254,89.1,2245229.0,449895.0,22248.0,36102.0,5863.0,99571.0,57010.0,1147084.0,310792.0,402111.0,186450.0,142819.0,65311.0,24496.0,15105.0,2.47,2.51,2.4,37.4,36.1,38.7
487,Louisiana_2015,42,93.4,2836192.0,1452396.0,30579.0,70132.0,1963.0,69227.0,72883.0,1728360.0,464334.0,553276.0,301380.0,231047.0,110627.0,41476.0,26220.0,2.55,2.61,2.43,35.8,34.5,37.2
488,Texas_2015,1647,92.3,17701552.0,2979598.0,170972.0,964596.0,21656.0,2628186.0,679001.0,8922933.0,2163266.0,2703417.0,1482329.0,1312995.0,716376.0,310605.0,233945.0,2.75,2.87,2.54,33.6,32.6,34.6
489,Montana_2015,72,89.1,884961.0,4027.0,62555.0,6253.0,668.0,5975.0,24976.0,409607.0,121775.0,153975.0,57046.0,44407.0,20466.0,7563.0,4375.0,2.35,2.42,2.18,39.8,38.8,41.0
490,Wyoming_2015,11,91.2,511279.0,4748.0,13336.0,4426.0,427.0,17049.0,12361.0,226879.0,63480.0,83568.0,33043.0,26654.0,12444.0,4825.0,2865.0,2.42,2.5,2.26,36.8,36.0,37.7
491,Colorado_2015,386,92.5,4089202.0,201737.0,56010.0,139028.0,6623.0,364140.0,172456.0,1972868.0,550794.0,673027.0,301196.0,256692.0,115994.0,45650.0,29515.0,2.49,2.57,2.34,36.1,35.1,37.1
492,New Mexico_2015,75,86.4,1407876.0,42550.0,193222.0,28208.0,1810.0,308503.0,77010.0,791395.0,221347.0,260244.0,121352.0,98041.0,52997.0,21845.0,15569.0,2.55,2.6,2.43,36.7,35.3,38.0
493,Arizona_2015,300,92.7,4667121.0,259008.0,296529.0,176695.0,12648.0,761716.0,218300.0,2380990.0,621008.0,814955.0,344326.0,296655.0,164944.0,77095.0,62007.0,2.63,2.63,2.62,35.9,34.8,37.2
494,Utah_2015,215,88.8,2379560.0,29287.0,32927.0,55285.0,24554.0,166754.0,75518.0,877692.0,164018.0,256969.0,140050.0,132454.0,90201.0,54189.0,39811.0,3.1,3.21,2.82,29.2,28.7,29.7
495,California_2015,43,93.4,21453934.0,2299072.0,362801.0,4861007.0,144386.0,6317372.0,1815384.0,12577498.0,2929442.0,3653802.0,2043812.0,1883451.0,1040408.0,507471.0,519112.0,2.9,2.95,2.83,35.2,34.0,36.3
496,Alaska_2015,31,81.8,473576.0,23263.0,104871.0,38135.0,7409.0,11102.0,51875.0,258058.0,66073.0,83852.0,41891.0,34124.0,18122.0,7546.0,6450.0,2.65,2.76,2.47,33.8,33.6,34.1
497,Hawaii_2015,52,91.6,336599.0,21424.0,4164.0,525078.0,135422.0,16985.0,320629.0,455338.0,106175.0,139162.0,76348.0,60942.0,33338.0,17541.0,21832.0,2.89,3.02,2.72,38.6,37.2,39.9
498,Maine_2016,233,85.8,1264971.0,15707.0,8568.0,13571.0,342.0,4261.0,20941.0,557219.0,159533.0,213695.0,84340.0,64010.0,23840.0,7854.0,3947.0,2.32,2.43,2.04,42.7,41.5,43.8
499,New Hampshire_2016,96,92.3,1236050.0,15035.0,3150.0,28407.0,384.0,12062.0,21382.0,518973.0,133057.0,188923.0,85046.0,70835.0,27365.0,9286.0,4461.0,2.46,2.59,2.14,41.1,40.2,42.0
500,Vermont_2016,33,92.4,596292.0,6277.0,2207.0,7947.0,160.0,2105.0,10753.0,256442.0,72233.0,96889.0,39695.0,31210.0,11107.0,3480.0,1828.0,2.34,2.45,2.08,41.5,40.4,42.7
501,Massachusetts_2016,365,97.0,5265236.0,434398.0,18850.0,349768.0,2223.0,305151.0,172003.0,2547075.0,732263.0,813166.0,417216.0,353676.0,150842.0,51409.0,28503.0,2.48,2.66,2.18,39.1,37.7,40.3
502,Rhode Island_2016,53,95.1,856869.0,60189.0,6058.0,30457.0,554.0,63653.0,34787.0,413600.0,122488.0,133513.0,67339.0,54010.0,23314.0,8232.0,4704.0,2.44,2.59,2.21,39.4,37.8,40.8
503,Connecticut_2016,165,95.6,2772410.0,362296.0,11256.0,135565.0,1428.0,198466.0,92676.0,1371087.0,373648.0,443095.0,226658.0,197116.0,84916.0,29348.0,16306.0,2.52,2.64,2.27,40.0,38.5,41.3
504,New Jersey_2016,466,92.3,6029248.0,1204826.0,29026.0,725726.0,3043.0,559722.0,240303.0,3214360.0,811221.0,957682.0,558029.0,506107.0,231727.0,87444.0,62150.0,2.68,2.79,2.47,39.0,37.4,40.3
505,Pennsylvania_2016,741,91.8,10406288.0,1377689.0,26843.0,349088.0,3653.0,300983.0,237835.0,5018904.0,1433415.0,1705503.0,804124.0,637442.0,276410.0,99988.0,62022.0,2.45,2.57,2.16,40.1,38.7,41.5
506,Ohio_2016,458,85.5,9539437.0,1407681.0,25292.0,192233.0,4066.0,130030.0,237765.0,4603435.0,1328550.0,1568090.0,720134.0,575012.0,262007.0,95599.0,54043.0,2.44,2.54,2.24,38.8,37.4,40.0
507,Indiana_2016,173,91.7,5467906.0,591397.0,18462.0,102474.0,2348.0,173314.0,127901.0,2502154.0,671920.0,854193.0,398466.0,326993.0,155435.0,59151.0,35996.0,2.52,2.6,2.33,37.0,35.7,38.2
508,Illinois_2016,443,93.4,9177877.0,1866414.0,43963.0,586934.0,4050.0,861412.0,289982.0,4836972.0,1346312.0,1509908.0,756467.0,659731.0,330647.0,134192.0,99715.0,2.59,2.69,2.38,36.6,35.2,37.9
509,Michigan_2016,549,87.2,7803120.0,1400362.0,62007.0,238199.0,2604.0,147029.0,230319.0,3872508.0,1079678.0,1307449.0,603482.0,504315.0,234074.0,88972.0,54538.0,2.49,2.57,2.29,38.9,37.6,40.0
510,Wisconsin_2016,334,91.4,4902067.0,359148.0,54526.0,129234.0,1827.0,135867.0,104317.0,2279768.0,642507.0,817250.0,339536.0,284532.0,124387.0,44504.0,27052.0,2.43,2.56,2.16,38.5,37.3,39.6
511,Minnesota_2016,361,93.1,4524062.0,274412.0,60916.0,214234.0,2156.0,103000.0,125145.0,2087227.0,584008.0,724386.0,307794.0,274621.0,123002.0,44258.0,29158.0,2.48,2.59,2.16,37.4,36.3,38.4
512,Missouri_2016,170,92.1,4958770.0,693391.0,27376.0,98083.0,6261.0,80457.0,124589.0,2375611.0,672276.0,822516.0,370462.0,296548.0,134977.0,49861.0,28971.0,2.45,2.54,2.25,37.9,36.5,39.2
513,North Dakota_2016,36,88.7,605449.0,7960.0,36591.0,6909.0,320.0,3509.0,11853.0,281192.0,88563.0,102531.0,38513.0,30558.0,13982.0,4700.0,2345.0,2.3,2.48,1.96,37.0,35.5,38.7
514,South Dakota_2016,27,93.0,699392.0,10207.0,71817.0,7610.0,394.0,7477.0,17283.0,322282.0,94638.0,115675.0,44573.0,37271.0,18648.0,7013.0,4464.0,2.42,2.53,2.18,36.9,35.6,38.2
515,Nebraska_2016,25,91.2,1572838.0,82885.0,18427.0,32293.0,1279.0,79109.0,39510.0,721130.0,206807.0,251160.0,103607.0,87977.0,44352.0,17207.0,10020.0,2.46,2.58,2.21,36.2,35.0,37.5
516,Kansas_2016,240,92.0,2391044.0,167864.0,28150.0,67762.0,2238.0,110127.0,85933.0,1112096.0,309338.0,382396.0,166121.0,140905.0,70093.0,27289.0,15954.0,2.49,2.6,2.27,36.0,34.7,37.4
517,Delaware_2016,16,92.5,618617.0,191814.0,4181.0,28549.0,400.0,30519.0,23854.0,342297.0,87496.0,117500.0,56966.0,45778.0,20945.0,8164.0,5448.0,2.55,2.58,2.48,38.8,37.4,40.1
518,Virginia_2016,354,90.2,5486852.0,1551399.0,29225.0,439890.0,5980.0,254278.0,233400.0,3056058.0,795117.0,1024641.0,520503.0,420101.0,182216.0,69216.0,44264.0,2.54,2.6,2.41,37.5,36.1,38.7
519,West Virginia_2016,160,88.5,1739988.0,63124.0,3787.0,12406.0,428.0,6119.0,27142.0,763831.0,217308.0,278337.0,124879.0,89437.0,35982.0,11812.0,6076.0,2.36,2.43,2.18,41.3,40.1,42.6
520,South Carolina_2016,208,93.3,3060000.0,1290684.0,19524.0,59051.0,2706.0,113464.0,79935.0,1801181.0,477894.0,623419.0,304098.0,231903.0,103014.0,37833.0,23020.0,2.49,2.51,2.45,37.9,36.4,39.2
521,Georgia_2016,160,93.2,5787440.0,2950435.0,32151.0,314467.0,6799.0,388872.0,207489.0,3585584.0,909474.0,1130138.0,620894.0,515518.0,244075.0,98120.0,67365.0,2.63,2.67,2.56,35.3,34.1,36.5
522,Florida_2016,740,92.1,14109162.0,2999862.0,71458.0,454821.0,12286.0,681144.0,472577.0,7420802.0,2021781.0,2643162.0,1152686.0,900377.0,419230.0,168395.0,115171.0,2.48,2.47,2.49,40.7,39.4,42.1
